OBJ_ID,BEG_TIME,PRODUCER_ID,DEV_TYPE,WORK_YEAR,Reliability
07EED32B-8284-4AC1-BECB-38E06708FADE-30860,10-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-30904,10-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31107,10-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31256,20-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31270,20-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31285,20-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31301,20-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31307,20-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31399,20-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31421,20-12月-01 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00079,38002.0,17.0,0.9275506164899315
07EED32B-8284-4AC1-BECB-38E06708FADE-31539,03-12月-12 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50081.0,6.0,0.9055237242956278
07EED32B-8284-4AC1-BECB-38E06708FADE-31550,03-12月-12 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50081.0,6.0,0.9055237242956278
07EED32B-8284-4AC1-BECB-38E06708FADE-32295,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32299,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50081.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-32375,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50081.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-32413,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32522,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32527,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32578,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32594,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32613,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32727,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32733,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32750,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32752,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32863,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32865,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32870,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20002.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-32877,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32879,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32906,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32908,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32910,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32927,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20002.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-32929,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32935,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32938,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32942,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32944,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32946,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32948,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32950,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20002.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-32952,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32954,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-32960,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20002.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33038,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20003.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33051,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20002.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33107,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33109,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33111,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33113,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33115,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33117,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20003.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33119,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33123,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33125,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30021.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33127,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30021.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33133,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20003.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33204,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20003.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33238,01-8月 -13 12.00.00.000000 上午,6EB3F71B-F1C4-4A94-94A5-8F54B2547B15-00059,20003.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33411,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30021.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33423,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33425,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33427,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33433,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50021.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33564,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50021.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33594,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33598,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33600,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33602,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50021.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33622,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33629,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33690,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33703,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50021.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33717,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50021.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33750,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50081.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33754,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33758,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33760,27-8月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33764,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30011.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33769,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30021.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33774,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50081.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33788,01-8月 -13 12.00.00.000000 上午,E34FC31E-8568-4FCB-ABA0-52307B2EE83B-00945,50081.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33804,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30021.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33806,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30021.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33811,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30021.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33844,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30010.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33846,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33859,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33897,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30010.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33899,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30010.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33901,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33907,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33909,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30010.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33914,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33920,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33928,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33966,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33968,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33970,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33972,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33974,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33978,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-33992,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-33997,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34001,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34031,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-34033,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-34035,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-34037,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-34039,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-34043,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-34045,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-34047,22-5月 -14 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-01097,30017.0,4.0,0.9446317260769843
07EED32B-8284-4AC1-BECB-38E06708FADE-34065,01-3月 -98 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00130,50311.0,20.0,0.9243702471301166
07EED32B-8284-4AC1-BECB-38E06708FADE-34108,01-2月 -03 12.00.00.000000 上午,E8187435-079C-44A2-BF5F-BAF0B5CC25E9-00713,50311.0,15.0,0.9792507883453997
07EED32B-8284-4AC1-BECB-38E06708FADE-34123,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34141,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34143,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34145,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34147,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34150,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34152,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34154,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34156,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34158,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34160,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34162,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34164,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34166,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34168,01-8月 -13 12.00.00.000000 上午,DBEDA71F-9038-48D1-A4A9-8F2B7D3E3DCF-00024,50311.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34170,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34172,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34174,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34176,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34178,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34180,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34182,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34184,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
07EED32B-8284-4AC1-BECB-38E06708FADE-34186,01-8月 -13 12.00.00.000000 上午,16B1117C-01D5-4FFF-B63A-0660FE150F13-00149,50101.0,5.0,0.9209698645945157
