OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW
BE93DC14-DE43-414D-B41C-5590AB646E7C-60206,10101,BE93DC14-DE43-414D-B41C-5590AB646E7C-59550,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00621,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-00910,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00591,10101,26ECD0C1-6368-4C48-9A6B-142A4AE5CF8C-03651,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-01651,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00803,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00775,9,36,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-01817,10101,A737264B-AB70-4EA9-8909-36A9C05F5A98-99857,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00699,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-01879,10101,0E0AD1BD-9E5E-4FFA-A4E6-B25B94C7D79D-00148,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33797,22,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-01919,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33787,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33788,0,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-01950,10101,0E0AD1BD-9E5E-4FFA-A4E6-B25B94C7D79D-00524,10101,CD75A163-7861-4820-99A2-12846B96CA95-35770,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-02367,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-33787,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00696,0,2,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-09257,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00641,10101,DB7CA7A5-4C7A-4563-918F-3FD7F6C07038-47238,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-11791,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00667,10101,C057E173-699E-4313-AA49-396EE99851A3-11447,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-12587,10101,E422B527-6011-4AF6-8786-ED78865355EE-00005,10101,E422B527-6011-4AF6-8786-ED78865355EE-00025,33,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15434,10101,101CB072-50EF-41AE-9BFE-29DF41420FCD-63036,10101,C057E173-699E-4313-AA49-396EE99851A3-15257,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15734,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02458,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00351,10,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00256,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15754,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00143,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15780,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00146,12,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15806,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00063,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15832,10101,A737264B-AB70-4EA9-8909-36A9C05F5A98-06797,10101,A737264B-AB70-4EA9-8909-36A9C05F5A98-06803,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00256,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15860,20003,53E6036E-5995-41B5-A673-BD8FDF22CEBD-01524,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02447,11,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15880,10101,53E6036E-5995-41B5-A673-BD8FDF22CEBD-00001,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00173,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15906,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00154,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00256,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15932,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00153,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00256,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15958,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00151,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-15984,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00155,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00256,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-16010,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00150,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-16036,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00157,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-16062,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02467,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00152,8,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-21039,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00226,10101,C057E173-699E-4313-AA49-396EE99851A3-20697,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-21391,10101,C057E173-699E-4313-AA49-396EE99851A3-21223,10101,E422B527-6011-4AF6-8786-ED78865355EE-00027,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-21991,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00689,10101,C057E173-699E-4313-AA49-396EE99851A3-21538,39,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-24304,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00697,10101,FB4E188E-CFBD-4DD9-A87F-73027F311042-01763,61,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-24783,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00689,10101,FB4E188E-CFBD-4DD9-A87F-73027F311042-01763,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-27503,10101,5D656281-18B6-4264-B686-A22C5B4B5C0A-18234,10101,A048B2BF-0C74-42A5-B8E9-280B4DD51472-13765,39,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C057E173-699E-4313-AA49-396EE99851A3-28177,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00725,10101,64609D0C-F054-472D-A057-430C4635C634-08568,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C081E18E-ABBA-4D18-8978-E599A13153B2-72374,10101,C081E18E-ABBA-4D18-8978-E599A13153B2-72311,10101,BD633979-62FC-426B-862A-62C274A5760F-00002,10,24,1271E5FC-524C-41BF-BD38-F9154CEB6317-00125,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-05402,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-08467,10101,39E35D20-4BA4-4BEC-9AA2-9C0F56904390-00034,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-22808,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00508,10101,AF3E5F5D-0A56-47AB-BB77-5C7EA7907FE2-08473,8,24,157350D3-5B21-4FDA-9C65-FF541B1D8A44-00082,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-28141,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00727,10101,CD75A163-7861-4820-99A2-12846B96CA95-34701,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-33751,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00804,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-07842,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35447,10101,BB2A3E28-A7DC-49DF-9D42-09D83D4CA884-20824,10101,C1A0BA05-1ED5-47D9-8D8E-0C31838F32E5-35433,9,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C2D30FB9-06F6-469F-8CB2-5628BE0D78E7-22062,10101,00595994-9D4E-40B5-853B-DAA4FE8BFC93-06450,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00163,5,24,9DA924EA-D53E-40ED-A08A-F632CB0F29EB-00008,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C2D30FB9-06F6-469F-8CB2-5628BE0D78E7-22102,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03173,10102,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-03174,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,"[0, 0, 0, 124, 0, 0, 0, 0, 170, 169, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 28989084880, 0, 0, 0, 0, 10841481, 1121276635, 28236739, 0, 0, 0, 0, 0]","[0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 30117903735]"
C58C94E9-5183-40BB-BEA2-28631BC23189-06084,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00504,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00394,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C58C94E9-5183-40BB-BEA2-28631BC23189-06606,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00509,10101,C58C94E9-5183-40BB-BEA2-28631BC23189-06417,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C58C94E9-5183-40BB-BEA2-28631BC23189-06634,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00509,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00533,24,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-02861,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00660,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00641,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-05309,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00678,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00805,18,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-05412,10101,8A406DD3-FC6A-4580-B3E0-8846686A9F29-24014,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00807,18,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-05509,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00150,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00807,24,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-07267,10101,C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-05361,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00658,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-07319,10101,C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-05363,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00658,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-07371,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00644,10101,C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-05368,17,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-07423,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00647,10101,C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-05365,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C60FDB3A-B6E5-4816-8B83-8E0AABC5BB84-21440,10101,CD75A163-7861-4820-99A2-12846B96CA95-91912,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00650,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C7C6F100-42B3-46FB-9A5A-638EA8069DF5-00007,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00430,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00433,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C7C6F100-42B3-46FB-9A5A-638EA8069DF5-00067,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00430,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00431,12,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C7C6F100-42B3-46FB-9A5A-638EA8069DF5-00724,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02513,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00780,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C7C6F100-42B3-46FB-9A5A-638EA8069DF5-00726,10101,C7C6F100-42B3-46FB-9A5A-638EA8069DF5-00394,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00427,15,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C7C6F100-42B3-46FB-9A5A-638EA8069DF5-00778,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02513,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00780,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C7C6F100-42B3-46FB-9A5A-638EA8069DF5-00863,10101,C7C6F100-42B3-46FB-9A5A-638EA8069DF5-00394,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00431,15,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C7C6F100-42B3-46FB-9A5A-638EA8069DF5-01334,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-02449,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00348,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C89A319F-31C7-4231-B830-1FD36CCA1C3E-50717,10101,0D901A96-0709-4C32-A64F-72F7D8B80D19-52016,10101,CD75A163-7861-4820-99A2-12846B96CA95-35801,6,48,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-06968,10101,CE732960-460E-4C5C-B304-13E829B682EB-00012,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00671,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00242,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-06997,10101,CE732960-460E-4C5C-B304-13E829B682EB-00012,10101,8FE794C3-9D6A-4694-8403-6F896E2565CD-00156,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00250,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-07025,10101,CE732960-460E-4C5C-B304-13E829B682EB-00012,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00016,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00242,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-07272,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00017,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00016,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00250,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-07300,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00017,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-07226,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00250,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-07788,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00011,10101,8FE794C3-9D6A-4694-8403-6F896E2565CD-00155,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00250,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-07816,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00011,10101,39E35D20-4BA4-4BEC-9AA2-9C0F56904390-00037,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00250,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-09212,10101,8FBD2270-C307-4A6E-A067-CDBB156E6336-00245,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00073,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-09343,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00805,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-08467,28,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-09386,10101,639C140B-A88F-4F71-BCF0-B5A718F60412-17645,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-09345,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-10611,10101,CE732960-460E-4C5C-B304-13E829B682EB-00018,10101,CE732960-460E-4C5C-B304-13E829B682EB-00015,29,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-13369,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00807,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-11236,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00248,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-16179,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-15864,10101,2EAFFA70-FD74-4242-A9F6-01A992FBB9AD-03769,18,24,5AC55924-A843-4C3F-980A-4A54ACE18E7C-00012,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-16418,10101,0E0AD1BD-9E5E-4FFA-A4E6-B25B94C7D79D-02395,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-16175,10,24,C391A024-819C-45AD-A81E-3C1403910ABC-00057,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-23007,10101,F8580262-8AD9-43A7-B00A-450BA5575086-00174,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-22987,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00274,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-23035,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-22979,10101,9CB7A774-B092-4847-BC88-703B9DC06A52-00187,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-23079,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-16070,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00155,16,24,157350D3-5B21-4FDA-9C65-FF541B1D8A44-00082,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-23115,10101,8254F6CE-E888-466D-8BE9-2D38AE506221-62511,10101,C90B65B9-FB4A-4BE8-AA97-64E869559389-15965,7,12,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-23879,10102,980A57FC-D149-4F10-A2AE-5786B67D819C-00099,10102,C90B65B9-FB4A-4BE8-AA97-64E869559389-23795,0,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
C90B65B9-FB4A-4BE8-AA97-64E869559389-33166,10101,980A57FC-D149-4F10-A2AE-5786B67D819C-00012,10101,0C3A8328-E4B6-47E2-965B-18E50FCEB609-03132,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00238,,"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",
