OBJ_ID,A_RESTYPE,A_RESOBJID,Z_RESTYPE,Z_RESOBJID,LENGTH,LINE_NUMBER,PRODUCER_ID,ALARM_NUM,ALARM_TIME,ALARM_TIME_NEW,NAME,FIBER_TYPE,LINE_NUMBER_USED
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00702,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00044,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-08161,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(裕升开关站～荷尧供电所)24芯ADSS光缆段,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00751,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00656,10101,07EED32B-8284-4AC1-BECB-38E06708FADE-08161,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV老关变～荷尧供电所)24芯ADSS光缆段01,2,22
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00800,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00657,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00085,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(湘东县公司～35kV麻山变)24芯ADSS光缆段,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00849,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00657,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00654,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(湘东县公司～110kV下埠变)24芯ADSS光缆段,2,4
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00898,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00657,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00044,2,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(湘东县公司～裕升开关站)24芯ADSS光缆段,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00947,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00657,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00639,6,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(湘东县公司～220kV湘东变)24芯普通光缆光缆段,3,20
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00996,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00657,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00638,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(湘东县公司～220kV泉田变)24芯普通光缆光缆段,3,24
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01045,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00650,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00024,14,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV莲花变～良坊营业站)8芯普通光缆光缆段01,3,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01062,20003,B3AC66DE-AD1A-4F1E-8A42-40DA88DABD47-34937,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00089,16,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV五南线225号杆处光接头盒～35kV坊楼变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01111,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00650,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00107,19,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV莲花变～35kV湖上变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01160,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00650,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02236,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV莲花变～35kV荷塘变)24芯ADSS光缆段01,2,22
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01209,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00108,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00029,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV坪里变～坪里供电所)24芯普通光缆光缆段01,3,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01258,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00108,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02236,16,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV坪里变～35kV荷塘变)24芯OPGW光缆段01,1,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01307,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00107,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00106,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV湖上变～35kV路口变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01356,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00107,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00031,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV湖上变～湖上供电所)24芯普通光缆光缆段01,3,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01405,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00107,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00024,14,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV湖上变～良坊营业站)8芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01422,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00106,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00032,4,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV路口变～闪石营业站)8芯ADSS光缆段,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01439,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00089,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00033,3,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV坊楼变～六市供电所)8芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01456,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00089,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00090,16,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV坊楼变～35kV六市变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01505,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00089,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00035,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV坊楼变～坊楼供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01554,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02236,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00036,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV荷塘变～荷塘供电所)24芯普通光缆光缆段01,3,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01603,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00643,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00103,12,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV清溪变～35kV赤山变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01652,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00643,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00104,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV清溪变～35kV东源变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01701,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00643,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00101,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV清溪变～35kV福田变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01750,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00643,10101,5D028DFF-00AD-440E-AFD3-76DAC3515EAD-00102,10,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV清溪变～35kV长平变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01799,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00644,10101,B3AC66DE-AD1A-4F1E-8A42-40DA88DABD47-37134,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV上栗变～杨岐供电所)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01848,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00644,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00048,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV上栗变～金山供电所)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01897,10101,CD75A163-7861-4820-99A2-12846B96CA95-91910,10101,9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-00049,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(上栗县公司～上栗供电所)24芯ADSS光缆段,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-01995,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00659,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00649,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(安源县公司～110kV丹江变)24芯普通光缆光缆段,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02044,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00659,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02240,15,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(安源县公司～青山供电所)24芯普通光缆光缆段,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02093,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00659,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02242,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(安源县公司～安源供电所)24芯普通光缆光缆段,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02142,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00659,10101,11BAC0EE-28B4-44E5-8DFD-207A8C95C4F1-02244,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(安源县公司～高坑供电所)24芯普通光缆光缆段,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02191,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00042,10101,2EAFFA70-FD74-4242-A9F6-01A992FBB9AD-04676,15,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(南昌县供电公司～35kV武阳变)6芯普通光缆光缆段01,3,6
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02204,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00042,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00454,2,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(南昌县供电公司～35kV高坊变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02230,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00042,10101,5E39C0C8-2AF1-427E-84F4-6B4650B913AE-00255,2,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(南昌县供电公司～110kV莲塘变)6芯普通光缆光缆段,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02243,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00455,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00014,10,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV丁坊变～35kV冈上变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02256,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00455,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00040,9,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV丁坊变～广福供电所)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02269,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00040,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00013,1,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(广福供电所～35kV广福变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02282,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00040,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00012,9,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(广福供电所～35kV徐罗变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02295,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00008,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00009,4,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV蒋巷变～35kV南新变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02308,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00008,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00003,17,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV蒋巷变～35kV黄湖变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02321,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00018,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00004,13,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV太殿变～35kV滁槎变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02347,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00041,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00007,8,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV红旗变～35kV新联变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02373,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00042,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00017,8,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(泾口供电所～35kV北山变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02386,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00042,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00016,9,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(泾口供电所～35kV幽兰变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02399,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00384,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00011,5,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(220kV斗门变～35kV富山变)6芯普通光缆光缆段01,3,6
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02424,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00011,10101,0E0C8EAF-DAC6-4D46-860E-21CB7DB65C1C-00010,10,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV富山变～35kV东岳变)6芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02437,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00019,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00016,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(安义县供电公司～35kV石鼻变)24芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02486,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00019,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00017,5,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(安义县供电公司～35kV石塘变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02535,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00019,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00444,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(安义县供电公司～110kV安义变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02584,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00019,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00053,1,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(安义县供电公司～龙津供电所)8芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02601,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00019,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00052,2,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(安义县供电公司～鼎湖供电所)16芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02634,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00019,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00054,13,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(安义县供电公司～新民供电所)16芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02667,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00016,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00048,12,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV石鼻变～长埠供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02716,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00018,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00048,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV万埠变～长埠供电所)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02765,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00018,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00046,1,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV万埠变～万埠供电所)16芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02798,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00014,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00017,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV红山变～35kV石塘变)24芯普通光缆光缆段02,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02847,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00018,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00044,2,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV万埠变～东阳供电所)16芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02880,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00051,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00052,14,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(黄洲供电所～鼎湖供电所)16芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02913,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00016,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00050,10,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV石鼻变～乔乐供电所)16芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02946,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00017,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00045,0,16,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV石塘变～220KV凤凰山)16芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-02979,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00014,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00018,8,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV红山变～35kV万埠变)24芯普通光缆光缆段02,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03028,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00015,10101,22E209A4-173C-491A-9C4B-81F689DCFD1A-00043,4,8,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV黄城变～35kV排头变)8芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03045,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00015,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00445,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV黄城变～110kV长均变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03094,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00015,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00017,1,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00258,,,,(35kV黄城变～35kV石塘变)24芯普通光缆光缆段01,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03143,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00020,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00022,13,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV城北变～35kV干洲变)24芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03241,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00021,10101,2EAFFA70-FD74-4242-A9F6-01A992FBB9AD-04671,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV甘坊变～35kV长坪变)24芯ADSS光缆段,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03290,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00021,10101,2EAFFA70-FD74-4242-A9F6-01A992FBB9AD-04672,11,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV甘坊变～35kV鲤鱼洲变)24芯ADSS光缆段1,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03339,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00021,10101,F463CC00-D77C-44C4-BC26-17370ACCE674-16712,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV甘坊变～35kV柳溪变)24芯ADSS光缆段2,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03401,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00023,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00027,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(35kV罗市变～110kV仰山变)24芯ADSS光缆段02,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03450,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00027,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00024,7,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(110kV仰山变～35kV上富变)24芯ADSS光缆段01,2,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03499,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00026,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00023,14,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00274,,,,(35kV渣村变～35kV罗市变)24芯ADSS光缆段01,2,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03695,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00034,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00034,28,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,"[0, 0, 0, 2, 0, 0, 1, 4, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2901872681, 0, 0, 132000, 8167745, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 2878636426]",(35kV罗湾变～35kV罗湾变)24芯OPGW光缆段01,1,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03744,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00039,10101,9AF62551-BE02-4AC0-B42F-F5F7A89D46EB-00039,18,6,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,"[0, 0, 0, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1630358955, 35790000, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 2592000, 2678400, 2592000, 2678400, 2678400, 2592000, 2678400, 2592000, 2678400, 2678400, 2419200, 2678400, 1634612955]",(35kV璪都变～35kV璪都变)6芯普通光缆光缆段6,3,0
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03793,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00457,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00407,4,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(青山湖区供电公司～110kV青山湖变)24芯普通光缆光缆段,3,2
9B9D67A2-0B8E-4FC2-B04F-801D67A6833C-03842,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00457,10101,0CF3663A-EB41-4DF9-9061-D27EDA049BFD-00406,3,24,6FF003D2-EF3F-447D-8F2A-387127FC84B8-00292,,,,(青山湖区供电公司～110kV高新变)24芯普通光缆光缆段,3,2
